TAID,Name,IUPAC Name,PubChem CID,Canonical SMILES,InChIKey,Toxicity Value
TOX-87120,,chrysen-5-ylmethanol,49839,OCc1cc2ccccc2c2ccc3ccccc3c12,IBPJJMOCMKEXHI-UHFFFAOYSA-N,1
TOX-87121,,(Z)-1-[2-methyl-5-nitro-1-[(3-nitrophenyl)methyl]indol-3-yl]-N-phenylmethoxymethanimine,6440382,Cc1c(/C=N/OCc2ccccc2)c2cc([N+](=O)[O-])ccc2n1Cc1cccc([N+](=O)[O-])c1,UOQIYDHWSMZWHM-QFEZKATASA-N,1
TOX-87122,,"N'-ethylethane-1,2-diamine",66071,CCNCCN,SCZVXVGZMZRGRU-UHFFFAOYSA-N,0
TOX-87123,,(10-methylanthracen-9-yl)methyl hydrogen sulfate,154343,Cc1c2ccccc2c(COS(=O)(=O)O)c2ccccc12,ZHMHOWHTUXJIIC-UHFFFAOYSA-N,1
TOX-87124,,3-amino-2-(3-amino-4-methoxyphenyl)chromen-4-one,154850,COc1ccc(-c2oc3ccccc3c(=O)c2N)cc1N,HSRUZXHIEFFBHR-UHFFFAOYSA-N,1
TOX-87125,Versicolorin A,"(4S,8R)-2,16,18-trihydroxy-7,9-dioxapentacyclo[10.8.0.03,10.04,8.014,19]icosa-1,3(10),5,11,14(19),15,17-heptaene-13,20-dione",638297,O=C1c2cc(O)cc(O)c2C(=O)c2c1cc1c(c2O)[C@@H]2C=CO[C@@H]2O1,SJNDYXPJRUTLNW-ULCDLSAGSA-N,1
TOX-87126,,1-[2-(methylsulfanylmethylamino)phenyl]ethanone,86135931,CSCNc1ccccc1C(C)=O,AJCDKFLTQFZJTP-UHFFFAOYSA-N,0
TOX-87127,,2-amino-4-methylsulfonylphenol,7382,CS(=O)(=O)c1ccc(O)c(N)c1,SFLMBHYNCSYPOO-UHFFFAOYSA-N,0
TOX-87128,,"[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] (2E,6E)-3,7,11-trimethyldodeca-2,6,10-trienoate",14882313,CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,SBQAKZYUNWNIRL-LMJOQDENSA-N,0
TOX-87129,,"[(2S,3R)-3-(4-methoxyphenyl)oxiran-2-yl]-phenylmethanone",765186,COc1ccc([C@H]2O[C@@H]2C(=O)c2ccccc2)cc1,OJNVQVXKXBOSSW-HZPDHXFCSA-N,1
TOX-87130,,"5,8-difluoroquinoline",155433,Fc1ccc(F)c2ncccc12,RUGDURZULGJEHD-UHFFFAOYSA-N,1
TOX-87131,,"8-oxido-8-azoniapentacyclo[10.6.2.02,7.09,19.016,20]icosa-1(19),2,4,6,8,10,12,14,16(20),17-decaene",154330,[O-][n+]1c2ccccc2c2ccc3cccc4ccc1c2c34,JHFSVLSQXYYMAR-UHFFFAOYSA-N,1
TOX-87132,,(NZ)-N-[[1-methyl-3-(2-prop-2-ynoxyethyl)-2H-imidazol-2-yl]methylidene]hydroxylamine,20833047,C#CCOCCN1C=CN(C)C1/C=N/O,DAPYEYUIKCGGPG-LUAWRHEFSA-N,0
TOX-87133,,"12-hexacyclo[11.7.1.14,20.02,11.03,8.017,21]docosa-1,3(8),4,6,9,11,13,15,17(21),18,20(22)-undecaenylmethyl acetate",163753,CC(=O)OCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32,ZIGKBEZBRSHXIB-UHFFFAOYSA-N,1
TOX-87134,,"2-(4-methylphenyl)-1,3-benzoxazole",70039,Cc1ccc(-c2nc3ccccc3o2)cc1,UTMZWCTVPHAOJZ-UHFFFAOYSA-N,0
TOX-87135,,"6-N-methylquinoline-5,6-diamine",155419,CNc1ccc2ncccc2c1N,VKTBLHRTAVWXIJ-UHFFFAOYSA-N,0
TOX-87136,,9-chloroanthracene,69744,Clc1c2ccccc2cc2ccccc12,KULLJOPUZUWTMF-UHFFFAOYSA-N,1
TOX-87137,(2R)-2-(butoxymethyl)oxirane,(2R)-2-(butoxymethyl)oxirane,6560427,CCCCOC[C@H]1CO1,YSUQLAYJZDEMOT-ZETCQYMHSA-N,1
TOX-87138,,(2R)-butan-2-amine,2724537,CC[C@@H](C)N,BHRZNVHARXXAHW-SCSAIBSYSA-N,0
TOX-87139,Nitrosobux-ten,(3-pentan-3-ylphenyl) N-methyl-N-nitrosocarbamate,44094,CCC(CC)c1cccc(OC(=O)N(C)N=O)c1,WUCMRTYSFAJAOS-UHFFFAOYSA-N,1
TOX-87140,,1-[5-[(3-acetyl-4-aminophenyl)methyl]-2-aminophenyl]ethanone,71346162,CC(=O)c1cc(Cc2ccc(N)c(C(C)=O)c2)ccc1N,DYKNUIKMDGBXED-UHFFFAOYSA-N,1
TOX-87141,,N-butyl-N-propylnitrous amide,32965,CCCCN(CCC)N=O,SVTBQUKRCVPUHS-UHFFFAOYSA-N,1
TOX-87142,,1-methyl-2-nitrosoimidazole,146582,Cn1ccnc1N=O,DQGMASZUGMDEFA-UHFFFAOYSA-N,1
TOX-87143,,"1a,7b-dihydrooxireno[2,3-f]quinoline",148175,C1=CC2OC2c2cccnc21,DUTMSHWTRSUNIF-UHFFFAOYSA-N,0
TOX-87144,,2-[[4-(diethylamino)phenyl]diazenyl]-5-nitrobenzonitrile,3015822,CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,IQVHLIMILWPTRL-UHFFFAOYSA-N,1
TOX-87145,,7-amino-4-methylchromen-2-one,92249,Cc1cc(=O)oc2cc(N)ccc12,GLNDAGDHSLMOKX-UHFFFAOYSA-N,0
TOX-87146,,N-hydroxy-N-pyren-1-ylacetamide,56886,CC(=O)N(O)c1ccc2ccc3cccc4ccc1c2c34,RPQHVGSJKJADLO-UHFFFAOYSA-N,1
TOX-87147,,"19-methyl-3-oxapentacyclo[9.8.0.02,4.05,10.013,18]nonadeca-1(19),5,7,9,11,13,15,17-octaene",14388,Cc1c2c(cc3ccccc13)-c1ccccc1C1OC21,MFBSRFKHKCKLIC-UHFFFAOYSA-N,1
TOX-87148,,"7,8-dihydrobenzo[n]triphenylene-7,8-diol",13925852,OC1C=Cc2c(c3cc4ccccc4cc3c3ccccc23)C1O,PGMRWRQBMDSQPZ-UHFFFAOYSA-N,1
TOX-87149,,bis[(2R)-2-ethylhexyl] decanedioate,40488290,CCCC[C@@H](CC)COC(=O)CCCCCCCCC(=O)OC[C@H](CC)CCCC,VJHINFRRDQUWOJ-DNQXCXABSA-N,0
TOX-87150,,"1,4,9-trimethylcarbazole",146420,Cc1ccc(C)c2c1c1ccccc1n2C,RHNKXMFRUHICPK-UHFFFAOYSA-N,1
TOX-87151,,(2R)-2-(4-phenylphenyl)oxirane,12470941,c1ccc(-c2ccc([C@@H]3CO3)cc2)cc1,KLLPVNAKBNBWMY-AWEZNQCLSA-N,1
TOX-87152,,7-(chloromethyl)-12-methylbenzo[a]anthracene,83362,Cc1c2ccccc2c(CCl)c2ccc3ccccc3c12,IKWYHKBBMXJHNN-UHFFFAOYSA-N,1
TOX-87153,,"2,6-diethyl-4-phenylaniline",3025982,CCc1cc(-c2ccccc2)cc(CC)c1N,WSRGCUOXXGIVCV-UHFFFAOYSA-N,0
TOX-87154,,"9-methyl-1,2,3,4,4a,10a-hexahydrophenanthrene",14289799,CC1=CC2CCCCC2c2ccccc21,AAWMBIUFIQYVAV-UHFFFAOYSA-N,1
TOX-87155,,"18-methyl-4-oxapentacyclo[9.8.0.02,8.03,5.012,17]nonadeca-1(11),2(8),9,12,14,16,18-heptaene-6,7-diol",127420,Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C1OC31,PYPGXSRNRQKRQD-UHFFFAOYSA-N,0
TOX-87156,,3-methylbenzo[a]pyrene,28036,Cc1ccc2ccc3c4ccccc4cc4ccc1c2c43,PIAGFISXZFTFAL-UHFFFAOYSA-N,1
TOX-87157,gamma-Oryzanol,"[7,7,12,16-tetramethyl-15-(6-methylhept-5-en-2-yl)-6-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",12313778,COc1cc(/C=C/C(=O)OC2CCC34CC35CCC3(C)C(C(C)CCC=C(C)C)CCC3(C)C5CCC4C2(C)C)ccc1O,FODTZLFLDFKIQH-GHRIWEEISA-N,0
TOX-87158,,"(3-methyl-1,2-dihydrobenzo[j]aceanthrylen-1-yl) acetate",146021,CC(=O)OC1Cc2c(C)ccc3cc4c(ccc5ccccc54)c1c23,UGVFJOXVUQBGQH-UHFFFAOYSA-N,1
TOX-87159,Benin,ethyl 2-[5-(7H-purin-6-ylsulfanyl)pentanoylamino]acetate,89617,CCOC(=O)CNC(=O)CCCCSc1[nH]cnc2ncnc1-2,GOZRRIWDZQPGMN-UHFFFAOYSA-N,0
TOX-87160,(S)-2-Tetradecyloxirane,(2S)-2-tetradecyloxirane,10900762,CCCCCCCCCCCCCC[C@H]1CO1,DSZTYVZOIUIIGA-INIZCTEOSA-N,0
TOX-87161,,1-methyl-6-nitrobenzimidazole,94978,Cn1cnc2ccc([N+](=O)[O-])cc21,HVZQEZDKCBTTTL-UHFFFAOYSA-N,1
TOX-87162,,"1-(4-chlorophenyl)pyrrolidine-2,5-dione",81369,O=C1CCC(=O)N1c1ccc(Cl)cc1,MQCXNSWYTPALRY-UHFFFAOYSA-N,0
TOX-87163,,[benzoyl(phenylmethoxy)amino] 4-chlorobenzoate,3025965,O=C(ON(OCc1ccccc1)C(=O)c1ccccc1)c1ccc(Cl)cc1,CUYGAWYEFLAINT-UHFFFAOYSA-N,1
TOX-87164,,"(2S,6R)-2,6-dimethyl-1,4-dinitrosopiperazine",12768445,C[C@H]1CN(N=O)C[C@@H](C)N1N=O,JIWAGFGPBKDFQN-OLQVQODUSA-N,1
TOX-87165,,"(1S,3R,4R,5S)-3-[(Z)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy-1,4,5-trihydroxycyclohexane-1-carboxylic acid",25789091,O=C(/C=C\c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@H](O)[C@H]1O,CWVRJTMFETXNAD-BULNTCMRSA-N,0
TOX-87166,,"methyl 5-[acetyl(hydroxy)amino]-3,4-diphenylfuran-2-carboxylate",154442,COC(=O)c1oc(N(O)C(C)=O)c(-c2ccccc2)c1-c1ccccc1,KZGSRIGHCWCKHH-UHFFFAOYSA-N,0
TOX-87167,,2-amino-4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid,89,Nc1c(O)cccc1C(=O)CC(N)C(=O)O,VCKPUUFAIGNJHC-UHFFFAOYSA-N,0
TOX-87168,,"8-azapentacyclo[10.6.2.02,7.09,19.016,20]icosa-1(19),2,4,6,8,10,12,14,16(20),17-decaene",154881,c1cc2ccc3nc4ccccc4c4ccc(c1)c2c34,NLJSQHIKRZBLKI-UHFFFAOYSA-N,1
TOX-87169,NCYCYZXNIZJOKI-JRFASXFTSA-,"(2Z,4Z,6E,8Z)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexen-1-yl)nona-2,4,6,8-tetraenal",12227269,CC1=C(/C=C\C(C)=C\C=C/C(C)=C\C=O)C(C)(C)CCC1,NCYCYZXNIZJOKI-JRFASXFTSA-N,1
TOX-87170,,(6R)-6-[(2R)-2-hydroxy-6-methylhept-5-en-2-yl]cyclohex-2-en-1-one,154197,CC(C)=CCC[C@@](C)(O)[C@H]1CCC=CC1=O,NTVZQKWOVUUDMC-GXTWGEPZSA-N,1
TOX-87171,,"3,5,6,8-tetrahydroxy-1-methyl-9,10-dioxo-7-[(2R,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]anthracene-2-carboxylic acid",134186400,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c(O)c1C2=O,DGQLVPJVXFOQEV-JHHCTSJCSA-N,1
TOX-87172,,"acridine-2,9-diamine",31624,Nc1ccc2nc3ccccc3c(N)c2c1,FCXMXTMQASDIDU-UHFFFAOYSA-N,1
TOX-87173,,"1-[(4-methoxyphenyl)methyl]-1a,9b-dihydrophenanthro[9,10-b]azirine",147979,COc1ccc(CN2C3c4ccccc4-c4ccccc4C32)cc1,WZFNBCNLDVGFHH-UHFFFAOYSA-N,1
TOX-87174,,"(4-fluorophenyl)-[(2S,3R)-3-phenyloxiran-2-yl]methanone",12015155,O=C(c1ccc(F)cc1)[C@H]1O[C@@H]1c1ccccc1,XHUCGUZYMJDQMH-HUUCEWRRSA-N,1
TOX-87175,cis-Zearalenone,"(4S,12Z)-16,18-dihydroxy-4-methyl-3-oxabicyclo[12.4.0]octadeca-1(14),12,15,17-tetraene-2,8-dione",12445020,C[C@H]1CCCC(=O)CCC/C=C\c2cc(O)cc(O)c2C(=O)O1,MBMQEIFVQACCCH-MIBUCLJRSA-N,0
TOX-87176,,"3-hydroxynaphthalene-2,7-disulfonic acid",8674,O=S(=O)(O)c1ccc2cc(O)c(S(=O)(=O)O)cc2c1,USWINTIHFQKJTR-UHFFFAOYSA-N,0
TOX-87177,,4-chloro-2-(5-chloro-2-hydroxy-3-nitrophenyl)sulfanyl-6-nitrophenol,70063,O=[N+]([O-])c1cc(Cl)cc(Sc2cc(Cl)cc([N+](=O)[O-])c2O)c1O,ZAOJWJAARUYTMA-UHFFFAOYSA-N,0
TOX-87178,,"methyl 4-[(Z)-(4-oxo-5H-triazino[5,4-b]indol-3-yl)iminomethyl]benzoate",136864634,COC(=O)c1ccc(/C=N/n2nnc3c4ccccc4nc-3c2O)cc1,DUXPZYBKEMJQNV-GRSHGNNSSA-N,1
TOX-87179,,N-methyl-4-[[4-(methylamino)phenyl]diazenyl]aniline,154902,CNc1ccc(N=Nc2ccc(NC)cc2)cc1,DSLLNRXGDQGJJM-UHFFFAOYSA-N,0
TOX-87180,,4-[(4-aminophenyl)carbamoyl]benzoic acid,643287,Nc1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1,CRSYKZZUXKPAFM-UHFFFAOYSA-N,0
TOX-87181,,5-nitronaphthalene-1-carbonitrile,31744,N#Cc1cccc2c([N+](=O)[O-])cccc12,KBRVGIIHDCBSDO-UHFFFAOYSA-N,1
TOX-87182,,"(4-nitrophenyl)-[(2S,3R)-3-phenyloxiran-2-yl]methanone",44236287,O=C(c1ccc([N+](=O)[O-])cc1)[C@H]1O[C@@H]1c1ccccc1,KEBNCTLOOPZUKN-HUUCEWRRSA-N,1
TOX-87183,,"7,9,10-trimethylbenzo[c]acridine",42744,Cc1cc2nc3c(ccc4ccccc43)c(C)c2cc1C,OSZVMYSKVYPBPJ-UHFFFAOYSA-N,1
TOX-87184,,"3,3-dichloroprop-2-enal",17554,O=CC=C(Cl)Cl,YCOYDSQEOWWYDT-UHFFFAOYSA-N,1
TOX-87185,p-Biphenylpropylene oxide,2-[(4-phenylphenyl)methyl]oxirane,146833,c1ccc(-c2ccc(CC3CO3)cc2)cc1,RDLOKKQTHFQLMA-UHFFFAOYSA-N,1
TOX-87186,Hexadecyloxirane,(2S)-2-hexadecyloxirane,58527539,CCCCCCCCCCCCCCCC[C@H]1CO1,QBJWYMFTMJFGOL-SFHVURJKSA-N,0
TOX-87187,,"2,5-dichlorobenzene-1,4-diol",65,Oc1cc(Cl)c(O)cc1Cl,AYNPIRVEWMUJDE-UHFFFAOYSA-N,0
TOX-87188,,"7-[[(2E)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-(furan-2-carbonylsulfanylmethyl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",12807631,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,ZBHXIWJRIFEVQY-FOKLQQMPSA-N,0
TOX-87189,Dichloronitromethane,dichloro(nitro)methane,165571,O=[N+]([O-])C(Cl)Cl,XUNYLLBGLKGFHO-UHFFFAOYSA-N,1
TOX-87190,,"N'-benzo[b][1,10]phenanthrolin-7-yl-N-(2-chloroethyl)propane-1,3-diamine",198196,ClCCNCCCNc1c2ccccc2nc2c1ccc1cccnc12,KBTBMHFTRXRADZ-UHFFFAOYSA-N,1
TOX-87191,Hortensin,"3-hydroxy-2-(4-hydroxyphenyl)-6,7-dimethoxychromen-4-one",129973,COc1cc2oc(-c3ccc(O)cc3)c(O)c(=O)c2cc1OC,HJNLHRFLGKGWLI-UHFFFAOYSA-N,0
TOX-87192,,"2-[2-[19-amino-6-(3,4-dicarboxybutanoyloxy)-16,18-dihydroxy-5,9-dimethylicosan-7-yl]oxy-2-oxoethyl]butanedioic acid",3432,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CCCCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,UXDPXZQHTDAXOZ-UHFFFAOYSA-N,0
TOX-87193,,"7-chloro-8,9-dihydrobenzo[a]anthracene-8,9-diol",71331782,OC1C=Cc2cc3c(ccc4ccccc43)c(Cl)c2C1O,MQBJAXXGNJQYOA-UHFFFAOYSA-N,0
TOX-87194,,2-methyl-2-phenyloxirane,16398,CC1(c2ccccc2)CO1,MRXPNWXSFCODDY-UHFFFAOYSA-N,1
TOX-87195,,"3-amino-1H-indole-2,6-dicarboximidamide",149134,N=C(N)c1ccc2c(N)c(C(=N)N)[nH]c2c1,GPQQDGWBQBCOSQ-UHFFFAOYSA-N,0
TOX-87196,,"3-methoxy-1,2-benzothiazol-7-amine",198469,COc1nsc2c(N)cccc12,SAIRDZVIQBNEJF-UHFFFAOYSA-N,1
TOX-87197,,N-(2-hydroxy-3-naphthalen-1-yloxypropyl)acetamide,575796,CC(=O)NCC(O)COc1cccc2ccccc12,CUUPLGHBUVKIFA-UHFFFAOYSA-N,0
TOX-87198,,pyren-4-amine,119443,Nc1cc2cccc3ccc4cccc1c4c32,AYBSKADMMKVOIV-UHFFFAOYSA-N,1
TOX-87199,,3-tert-butyl-4-methoxyphenol,6932,COc1ccc(O)cc1C(C)(C)C,IMOYOUMVYICGCA-UHFFFAOYSA-N,0
TOX-87200,,"1,6,7-trinitronaphthalene",55653,O=[N+]([O-])c1cc2cccc([N+](=O)[O-])c2cc1[N+](=O)[O-],ULFPAUMLKAKADU-UHFFFAOYSA-N,1
TOX-87201,,"2,3-dibromo-2-methylpropan-1-ol",3017069,CC(Br)(CO)CBr,HXUHSMHRMCBORR-UHFFFAOYSA-N,0
TOX-87202,,"1-[(3,4-dimethylphenyl)diazenyl]naphthalen-2-ol",4829193,Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1C,CDNZZXJHRHBOIR-UHFFFAOYSA-N,0
TOX-87203,,"3-oxa-13-azatetracyclo[7.7.1.02,7.013,17]heptadeca-1,5,7,9(17)-tetraen-4-one",94022,O=c1ccc2cc3c4c(c2o1)CCCN4CCC3,MZSOXGPKUOAXNY-UHFFFAOYSA-N,1
TOX-87204,,"(2Z,4E)-2-(4-chlorophenyl)-5-phenylpenta-2,4-dienenitrile",912029,N#C/C(=C\C=C\c1ccccc1)c1ccc(Cl)cc1,DBLSUIBRQAEFNX-LHQXNBGVSA-N,1
TOX-87205,Diamine Violet N,6-amino-5-[[4-[4-[(2-amino-8-hydroxy-6-sulfonaphthalen-1-yl)diazenyl]phenyl]phenyl]diazenyl]-4-hydroxynaphthalene-2-sulfonic acid,416075,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1N=Nc1ccc(-c2ccc(N=Nc3c(N)ccc4cc(S(=O)(=O)O)cc(O)c34)cc2)cc1,MPTZYMIJXLJHHT-UHFFFAOYSA-N,1
TOX-87206,,"4,9-dinitrophenanthrene",154727,O=[N+]([O-])c1cc2cccc([N+](=O)[O-])c2c2ccccc12,UTNFANQKRRTCPZ-UHFFFAOYSA-N,1
TOX-87207,Chalepin,"2-(2-hydroxypropan-2-yl)-6-(2-methylbut-3-en-2-yl)-2,3-dihydrofuro[3,2-g]chromen-7-one",119066,C=CC(C)(C)c1cc2cc3c(cc2oc1=O)OC(C(C)(C)O)C3,JCDLLLXYAICSQV-UHFFFAOYSA-N,1
TOX-87208,,N-benzyl-2-bromo-N-methylpropanamide,152280,CC(Br)C(=O)N(C)Cc1ccccc1,XVTHMIPQYXGCRN-UHFFFAOYSA-N,0
TOX-87209,,"(2S,4R,5R,6S)-4-(hydroxymethyl)-10-imino-3,7-dioxa-1,9-diazatricyclo[6.4.0.02,6]dodeca-8,11-dien-5-ol",92211512,N=c1ccn2c(n1)O[C@@H]1[C@@H]2O[C@H](CO)[C@H]1O,BBDAGFIXKZCXAH-GVYWOMJSSA-N,0
TOX-87210,,N-hydroxy-N-(2-methylphenyl)acetamide,51169,CC(=O)N(O)c1ccccc1C,ZBFTZDMVELOHRC-UHFFFAOYSA-N,1
TOX-87211,,benzo[a]pyren-1-yl hydrogen sulfate,125144,O=S(=O)(O)Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34,HMRCUZKZSWJZCY-UHFFFAOYSA-N,1
TOX-87212,,tert-butyl (2R)-2-amino-3-azidopropanoate,121491383,CC(C)(C)OC(=O)[C@H](N)CN=[N+]=[N-],IODQEOZOWBWACX-RXMQYKEDSA-N,1
TOX-87213,o-Nitrobenzyl propionate,(2-nitrophenyl)methyl propanoate,154422,CCC(=O)OCc1ccccc1[N+](=O)[O-],XNZCXBDQNBUKST-UHFFFAOYSA-N,0
TOX-87214,,N-(2-chlorophenyl)quinoline-8-sulfonamide,154707,O=S(=O)(Nc1ccccc1Cl)c1cccc2cccnc12,HIMFAQJUFCQFKA-UHFFFAOYSA-N,0
TOX-87215,,"3-chloro-1,2-benzothiazol-5-amine",198766,Nc1ccc2snc(Cl)c2c1,RDJGOLRFSSFEDL-UHFFFAOYSA-N,1
TOX-87216,,"6-(4-chlorophenyl)-5-nitrosoimidazo[2,1-b][1,3]thiazole",135672,O=Nc1c(-c2ccc(Cl)cc2)nc2sccn12,ZDQMYXXOUIFQQE-UHFFFAOYSA-N,1
TOX-87217,(RS)-1'-Dehydropenbutolol,1-(tert-butylamino)-3-[2-(cyclopenten-1-yl)phenoxy]propan-2-ol,154211,CC(C)(C)NCC(O)COc1ccccc1C1=CCCC1,MTNSVLMCFGOYDM-UHFFFAOYSA-N,0
TOX-87218,,(E)-pent-3-enenitrile,5324707,C/C=C/CC#N,UVKXJAUUKPDDNW-NSCUHMNNSA-N,0
TOX-87219,Steviolbioside,"(1R,4S,5R,9S,10R,13S)-13-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylic acid",16401639,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,OMHUCGDTACNQEX-OSHKXICASA-N,0
TOX-87220,,"1,2,3,8-tetrahydroxy-6-methylanthracene-9,10-dione",12548,Cc1cc(O)c2c(c1)C(=O)c1cc(O)c(O)c(O)c1C2=O,OWKHJRBCPBBUGG-UHFFFAOYSA-N,0
TOX-87221,,(2R)-1-bromopropan-2-ol,446628,C[C@@H](O)CBr,WEGOLYBUWCMMMY-GSVOUGTGSA-N,1
TOX-87222,,"2-[6-amino-2-(3-nitrophenyl)purin-9-yl]-5-(hydroxymethyl)oxolane-3,4-diol",13830074,Nc1nc(-c2cccc([N+](=O)[O-])c2)nc2c1ncn2C1OC(CO)C(O)C1O,ACAOMVAOUMITTJ-UHFFFAOYSA-N,1
TOX-87223,,"5-(bromomethyl)-2,3-dimethoxyquinoxaline",15941729,COc1nc2cccc(CBr)c2nc1OC,BXONPISGPFGJBD-UHFFFAOYSA-N,1
TOX-87224,Adriamycin aglycone,"6,7,9,11-tetrahydroxy-9-(2-hydroxyacetyl)-4-methoxy-8,10-dihydro-7H-tetracene-5,12-dione",310899,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,IBZGBXXTIGCACK-UHFFFAOYSA-N,1
TOX-87225,,"N,N-bis(2-chloroethyl)-4-[6-[[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]methyl]-1H-benzimidazol-2-yl]aniline",154803,CN1CCN(c2ccc3[nH]c(Cc4ccc5[nH]c(-c6ccc(N(CCCl)CCCl)cc6)nc5c4)nc3c2)CC1,RCSQPIRTROVFNF-UHFFFAOYSA-N,0
TOX-87226,BUTANE,butane,7843,CCCC,IJDNQMDRQITEOD-UHFFFAOYSA-N,0
TOX-87227,,"10-oxatricyclo[4.3.1.01,6]deca-2,4-diene",164841,C1=CC23CCCC2(C=C1)O3,IWPIZNNXCSPCSE-UHFFFAOYSA-N,1
TOX-87228,,"3-[(Z)-(4-nitrophenyl)methylideneamino]-5H-triazino[5,4-b]indol-4-one",136864636,O=[N+]([O-])c1ccc(/C=N/n2nnc3c4ccccc4nc-3c2O)cc1,RHYRVZGCBWMDOM-MFOYZWKCSA-N,1
TOX-87229,,2-ethoxyethyl 2-amino-5-[[4-amino-3-(2-ethoxyethoxycarbonyl)phenyl]methyl]benzoate,101691469,CCOCCOC(=O)c1cc(Cc2ccc(N)c(C(=O)OCCOCC)c2)ccc1N,ZFVUXWHEALDAJN-UHFFFAOYSA-N,0
TOX-87230,,"1-amino-9,10-dioxo-4-[3-(2-sulfooxyethylsulfonyl)anilino]anthracene-2-sulfonic acid",17410,Nc1c(S(=O)(=O)O)cc(Nc2cccc(S(=O)(=O)CCOS(=O)(=O)O)c2)c2c1C(=O)c1ccccc1C2=O,VGPIJNLQDSYRBZ-UHFFFAOYSA-N,1
TOX-87231,,"4,5-dihydropyrene-4,5-diol",147285,OC1c2cccc3ccc4cccc(c4c23)C1O,NIUGQCSXPHANNG-UHFFFAOYSA-N,0
TOX-87232,,"bis(2-bromoethyl) 2,3-dihydroxybutanedioate",154288,O=C(OCCBr)C(O)C(O)C(=O)OCCBr,UNWKEBUTIBAMND-UHFFFAOYSA-N,1
TOX-87233,,"14-oxa-6-azatetracyclo[8.5.0.02,7.013,15]pentadeca-1(10),2(7),3,5,8-pentaene",147340,c1cnc2ccc3c(c2c1)C1OC1CC3,RPKBODHOFXLVNC-UHFFFAOYSA-N,1
TOX-87234,,3-bromobut-3-en-2-one,43582,C=C(Br)C(C)=O,AGHIQBRPBAHPMV-UHFFFAOYSA-N,1
TOX-87235,,"3,6-difluorobenzo[h]quinoline",154785,Fc1cnc2c(c1)cc(F)c1ccccc12,PBWYYTUZTZCXFS-UHFFFAOYSA-N,0
TOX-87236,,(E)-4-hydroxypent-2-enal,6439969,CC(O)/C=C/C=O,OFWXLYPSGLVHNC-NSCUHMNNSA-N,1
TOX-87237,,(Z)-1-(1-benzyl-2-methyl-5-nitroindol-3-yl)-N-[(4-chlorophenyl)methoxy]methanimine,6440381,Cc1c(/C=N/OCc2ccc(Cl)cc2)c2cc([N+](=O)[O-])ccc2n1Cc1ccccc1,LWZLSZKOMYHDEM-WGARJPEWSA-N,0
TOX-87238,,chrysen-4-ol,44286,Oc1cccc2ccc3c4ccccc4ccc3c12,CZCGRCFUEPALNV-UHFFFAOYSA-N,1
