"","HSI #","Site Name","Lattitude","Longitude","Address","City","County","year_site","Class","Site Summary","Investigation/ Cleanup Funding","Icon","year","rate","population","prev_rate","rate_diff","percent_different","year_to_site"
"690",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2004,9.5,63254,8.1,1.4,17.283950617284,-3
"691",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2004,9.5,63254,9.5,0,0,-3
"692",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2005,10.2,64718,9.5,0.699999999999999,7.36842105263157,-4
"693",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2005,10.2,64718,10.2,0,0,-4
"694",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2006,11.1,63047,10.2,0.9,8.82352941176471,-5
"695",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2006,11.1,63047,11.1,0,0,-5
"696",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2007,7,63708,11.1,-4.1,-36.9369369369369,-6
"697",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2007,7,63708,7,0,0,-6
"698",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2008,11,62635,7,4,57.1428571428571,-7
"699",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2008,11,62635,11,0,0,-7
"700",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2009,3.5,67061,11,-7.5,-68.1818181818182,-8
"701",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2009,3.5,67061,3.5,0,0,-8
"702",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2010,8.7,62819,3.5,5.2,148.571428571429,-9
"703",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2010,8.7,62819,8.7,0,0,-9
"704",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2011,3.6,65451,8.7,-5.1,-58.6206896551724,-10
"705",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2011,3.6,65451,3.6,0,0,-10
"706",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2012,10.4,65471,3.6,6.8,188.888888888889,-11
"707",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2012,10.4,65471,10.4,0,0,-11
"708",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2013,5.9,64135,10.4,-4.5,-43.2692307692308,-12
"709",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2013,5.9,64135,5.9,0,0,-12
"710",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2014,3.4,65198,5.9,-2.5,-42.3728813559322,-13
"711",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2014,3.4,65198,3.4,0,0,-13
"712",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2015,11.1,62467,3.4,7.7,226.470588235294,-14
"713",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2015,11.1,62467,11.1,0,0,-14
"714",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2016,9.9,62570,11.1,-1.2,-10.8108108108108,-15
"715",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2016,9.9,62570,9.9,0,0,-15
"716",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2017,6.4,61386,9.9,-3.5,-35.3535353535354,-16
"717",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2017,6.4,61386,6.4,0,0,-16
"718",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2018,3.7,61497,6.4,-2.7,-42.1875,-17
"719",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2018,3.7,61497,3.7,0,0,-17
"720",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2019,7.6,61435,3.7,3.9,105.405405405405,-18
"721",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2019,7.6,61435,7.6,0,0,-18
"722",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2020,5,63004,7.6,-2.6,-34.2105263157895,-19
"723",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2020,5,63004,5,0,0,-19
"724",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2021,7,65711,5,2,40,-20
"725",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2021,7,65711,7,0,0,-20
"726",10672,"Liberty County - Limerick Road MSWLF",31.8427777777778,-81.3961111111111,"Limerick Road","Limerick","Liberty",2001,"IV","https://epd.georgia.gov/document/pdf/23-10672/download","L","small_green ",2022,8.4,68030,7,1.4,20,-21
"727",10708,"Busby  Cleaners",31.8519444444444,-81.6,"302  W. Memorial Drive","Hinesville","Liberty",2001,"I","https://epd.georgia.gov/document/pdf/23-10708/download","A","small_yellow",2022,8.4,68030,8.4,0,0,-21
"728",10889,"Lincoln County - CR 121/Prater Landfill",33.8225,-82.4633333333333,"CR 121","Lincolnton","Lincoln",2008,"IV","https://epd.georgia.gov/document/pdf/23-10889/download","L","small_green ",2001,0,8375,8.4,-8.4,-100,7
"729",10889,"Lincoln County - CR 121/Prater Landfill",33.8225,-82.4633333333333,"CR 121","Lincolnton","Lincoln",2008,"IV","https://epd.georgia.gov/document/pdf/23-10889/download","L","small_green ",2006,0,8198,0,0,NA,2
"730",10889,"Lincoln County - CR 121/Prater Landfill",33.8225,-82.4633333333333,"CR 121","Lincolnton","Lincoln",2008,"IV","https://epd.georgia.gov/document/pdf/23-10889/download","L","small_green ",2007,0,8161,0,0,NA,1
"731",10889,"Lincoln County - CR 121/Prater Landfill",33.8225,-82.4633333333333,"CR 121","Lincolnton","Lincoln",2008,"IV","https://epd.georgia.gov/document/pdf/23-10889/download","L","small_green ",2009,0,8073,0,0,NA,-1
"732",10889,"Lincoln County - CR 121/Prater Landfill",33.8225,-82.4633333333333,"CR 121","Lincolnton","Lincoln",2008,"IV","https://epd.georgia.gov/document/pdf/23-10889/download","L","small_green ",2011,0,7862,0,0,NA,-3
"733",10889,"Lincoln County - CR 121/Prater Landfill",33.8225,-82.4633333333333,"CR 121","Lincolnton","Lincoln",2008,"IV","https://epd.georgia.gov/document/pdf/23-10889/download","L","small_green ",2014,0,7622,0,0,NA,-6
"734",10889,"Lincoln County - CR 121/Prater Landfill",33.8225,-82.4633333333333,"CR 121","Lincolnton","Lincoln",2008,"IV","https://epd.georgia.gov/document/pdf/23-10889/download","L","small_green ",2015,0,7673,0,0,NA,-7
"735",10889,"Lincoln County - CR 121/Prater Landfill",33.8225,-82.4633333333333,"CR 121","Lincolnton","Lincoln",2008,"IV","https://epd.georgia.gov/document/pdf/23-10889/download","L","small_green ",2017,0,7880,0,0,NA,-9
"736",10889,"Lincoln County - CR 121/Prater Landfill",33.8225,-82.4633333333333,"CR 121","Lincolnton","Lincoln",2008,"IV","https://epd.georgia.gov/document/pdf/23-10889/download","L","small_green ",2018,0,7915,0,0,NA,-10
"737",10889,"Lincoln County - CR 121/Prater Landfill",33.8225,-82.4633333333333,"CR 121","Lincolnton","Lincoln",2008,"IV","https://epd.georgia.gov/document/pdf/23-10889/download","L","small_green ",2019,0,7921,0,0,NA,-11
"738",10889,"Lincoln County - CR 121/Prater Landfill",33.8225,-82.4633333333333,"CR 121","Lincolnton","Lincoln",2008,"IV","https://epd.georgia.gov/document/pdf/23-10889/download","L","small_green ",2020,0,8031,0,0,NA,-12
"739",10889,"Lincoln County - CR 121/Prater Landfill",33.8225,-82.4633333333333,"CR 121","Lincolnton","Lincoln",2008,"IV","https://epd.georgia.gov/document/pdf/23-10889/download","L","small_green ",2022,0,7841,0,0,NA,-14
"740",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",1999,10.2,91472,0,10.2,Inf,2
"741",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2000,11.8,92206,10.2,1.6,15.6862745098039,1
"742",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2001,17.2,92402,11.8,5.4,45.7627118644068,0
"743",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2002,11.7,93903,17.2,-5.5,-31.9767441860465,-1
"744",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2003,15.9,94207,11.7,4.2,35.8974358974359,-2
"745",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2004,15.9,96510,15.9,0,0,-3
"746",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2005,11.4,98273,15.9,-4.5,-28.3018867924528,-4
"747",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2006,11,100592,11.4,-0.4,-3.50877192982456,-5
"748",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2007,16.7,101752,11,5.7,51.8181818181818,-6
"749",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2008,8.9,104918,16.7,-7.8,-46.7065868263473,-7
"750",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2009,14.9,107583,8.9,6,67.4157303370787,-8
"751",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2010,6.9,109734,14.9,-8,-53.6912751677852,-9
"752",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2011,13.6,111885,6.9,6.7,97.1014492753623,-10
"753",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2012,8.1,114552,13.6,-5.5,-40.4411764705882,-11
"754",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2013,7.5,112916,8.1,-0.6,-7.4074074074074,-12
"755",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2014,8.1,113523,7.5,0.6,7.99999999999999,-13
"756",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2015,11.7,112865,8.1,3.6,44.4444444444444,-14
"757",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2016,14.3,114628,11.7,2.6,22.2222222222222,-15
"758",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2017,8.8,115489,14.3,-5.5,-38.4615384615385,-16
"759",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2018,10.7,116321,8.8,1.9,21.5909090909091,-17
"760",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2019,10.3,117406,10.7,-0.399999999999999,-3.73831775700933,-18
"761",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2020,9,118268,10.3,-1.3,-12.621359223301,-19
"762",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2021,5.5,119276,9,-3.5,-38.8888888888889,-20
"763",10673,"Valdosta - Wetherington Lane SWLF",30.8238888888889,-83.3597222222222,"Wetherington Lane","Valdosta","Lowndes",2001,"IV","https://epd.georgia.gov/document/pdf/23-10673/download","L","small_green ",2022,9.3,119739,5.5,3.8,69.0909090909091,-21
"764",10675,"McIntosh County - King Road MSWLF",31.5133333333333,-81.4825,"King Road","Eulonia","McIntosh",2001,"IV","https://epd.georgia.gov/document/pdf/23-10675/download","L","small_green ",2006,0,12950,9.3,-9.3,-100,-5
"765",10675,"McIntosh County - King Road MSWLF",31.5133333333333,-81.4825,"King Road","Eulonia","McIntosh",2001,"IV","https://epd.georgia.gov/document/pdf/23-10675/download","L","small_green ",2007,0,13623,0,0,NA,-6
"766",10675,"McIntosh County - King Road MSWLF",31.5133333333333,-81.4825,"King Road","Eulonia","McIntosh",2001,"IV","https://epd.georgia.gov/document/pdf/23-10675/download","L","small_green ",2012,0,13839,0,0,NA,-11
"767",10675,"McIntosh County - King Road MSWLF",31.5133333333333,-81.4825,"King Road","Eulonia","McIntosh",2001,"IV","https://epd.georgia.gov/document/pdf/23-10675/download","L","small_green ",2013,0,14007,0,0,NA,-12
"768",10675,"McIntosh County - King Road MSWLF",31.5133333333333,-81.4825,"King Road","Eulonia","McIntosh",2001,"IV","https://epd.georgia.gov/document/pdf/23-10675/download","L","small_green ",2015,0,13969,0,0,NA,-14
